user_id,country,account_age_days,transaction_count,historical_amount,registration_date,remittance_id,remittance_number,origin_country,destination_country,source_currency,destination_currency,source_amount,commission_rate,commission_amount,total_debit_amount,exchange_rate,destination_amount,delivery_method,funding_method,status,created_at,beneficiary_id,completed_at,relationship,linked_user,transactions_last_24h,transactions_last_7d,transactions_last_30d,avg_transaction_amount,max_transaction_amount,new_beneficiary,beneficiary_age_days,countries_used_last_30d,failed_transactions,transaction_hour,weekend_transaction,amount_vs_user_average,transaction_velocity_24h,transaction_velocity_7d,new_beneficiary_flag,unusual_hour_flag,weekend_flag,new_corridor_flag,country_diversity_30d,failed_transaction_ratio,historical_avg_amount,historical_max_amount,rule_score,ml_probability,anomaly_score,final_risk_score,fraud_label,amount_bucket,risk_band_experimental,is_cross_border
USR-000332,Canada,-6,3,410.39,2026-05-28,REM-42-0003671,FID-2026-003671,Canada,Espana,CAD,EUR,78.66,0.023196,1.82,80.48,0.678899,53.40,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2026-05-22T15:44:09+00:00,BEN-000864,2026-05-22T22:42:09+00:00,Socio comercial,0,1,1,1,136.80,158.60,0,425,1,0,15,0,0.58,1,1,0,0,0,1,1,0.000000,136.80,158.60,10.73,0.126643,0.216668,14.56,0,0-99,BAJO,1
USR-001167,Mexico,271,1,59.04,2025-06-02,REM-42-0003672,FID-2026-003672,Mexico,Estados Unidos,MXN,USD,420.09,0.024049,10.10,430.19,0.055000,23.10,TRANSFER,BANK_TRANSFER,COMPLETED,2026-02-28T02:23:31+00:00,BEN-002949,2026-02-28T07:03:31+00:00,Socio comercial,0,1,1,1,59.04,59.04,0,240,1,0,2,1,7.12,1,1,0,1,1,0,1,0.000000,59.04,59.04,14.92,0.156571,0.275144,19.33,0,100-499,BAJO,1
USR-000410,Estados Unidos,249,2,433.77,2025-10-04,REM-42-0003673,FID-2026-003673,Estados Unidos,Espana,USD,EUR,467.24,0.019907,9.30,476.54,0.917431,428.66,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2026-06-10T05:14:10+00:00,BEN-001066,2026-06-10T16:39:10+00:00,Socio comercial,0,0,0,0,216.89,245.07,0,418,0,0,5,0,2.15,0,0,0,1,0,0,0,0.000000,216.89,245.07,23.06,0.214714,0.319227,26.16,0,100-499,BAJO,1
USR-001048,Estados Unidos,-141,3,938.28,2026-05-07,REM-42-0003674,FID-2026-003674,Estados Unidos,Mexico,USD,MXN,293.74,0.019960,5.86,299.60,18.181818,5340.73,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2025-12-17T11:52:14+00:00,BEN-002660,2025-12-17T23:11:14+00:00,Conyuge,0,2,2,2,312.76,475.31,0,285,1,0,11,0,0.94,2,2,0,0,0,0,1,0.000000,312.76,475.31,5.45,0.088929,0.145042,8.62,0,100-499,BAJO,1
USR-000873,Estados Unidos,-117,4,923.32,2026-03-12,REM-42-0003675,FID-2026-003675,Estados Unidos,Canada,USD,CAD,234.36,0.031188,7.31,241.67,1.351351,316.70,CASH_PICKUP,DEBIT_CARD,COMPLETED,2025-11-15T14:42:58+00:00,BEN-002208,2025-11-15T20:46:58+00:00,Socio comercial,1,3,2,2,230.83,258.45,0,233,1,0,14,1,1.02,3,2,0,0,1,0,1,0.000000,230.83,258.45,16.20,0.165714,0.420529,25.25,0,100-499,BAJO,1
USR-001059,Guatemala,-358,6,6553.43,2026-05-21,REM-42-0003676,FID-2026-003676,Guatemala,Mexico,GTQ,MXN,286.64,0.026469,7.59,294.23,2.331000,668.16,BANK_DEPOSIT,BANK_TRANSFER,AVAILABLE,2025-05-28T03:41:49+00:00,BEN-002690,,Padre / Madre,0,3,3,3,1092.24,4591.71,0,64,2,0,3,0,0.26,3,3,0,1,0,0,2,0.000000,1092.24,4591.71,27.32,0.245143,0.430908,32.84,0,100-499,MEDIO,1
USR-000609,Estados Unidos,-73,5,1572.10,2025-07-06,REM-42-0003677,FID-2026-003677,Estados Unidos,Espana,USD,EUR,1899.07,0.024776,47.05,1946.12,0.917431,1742.27,CASH_PICKUP,DIGITAL_WALLET,COMPLETED,2025-04-24T13:40:03+00:00,BEN-001555,2025-04-24T23:03:03+00:00,Amigo / Amiga,1,2,2,2,314.42,834.04,0,33,2,1,13,0,6.04,2,2,0,0,0,0,2,0.200000,314.42,834.04,37.76,0.319714,0.498841,42.00,1,1000-2499,MEDIO,1
USR-001046,Canada,2,1,133.07,2026-06-14,REM-42-0003678,FID-2026-003678,Canada,Espana,CAD,EUR,367.49,0.031274,11.49,378.98,0.678899,249.49,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2026-06-16T03:18:52+00:00,BEN-002654,2026-06-16T10:56:52+00:00,Hijo / Hija,0,0,0,0,133.07,133.07,0,166,0,1,3,0,2.76,0,0,0,1,0,0,0,1.000000,133.07,133.07,39.60,0.332857,0.422613,40.53,1,100-499,MEDIO,1
USR-001069,Estados Unidos,-417,1,114.10,2026-05-19,REM-42-0003679,FID-2026-003679,Estados Unidos,Guatemala,USD,GTQ,442.50,0.020019,8.86,451.36,7.800008,3451.50,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2025-03-28T18:12:52+00:00,BEN-002718,2025-03-29T03:17:52+00:00,Hijo / Hija,0,1,1,1,114.10,114.10,1,0,1,0,18,0,3.88,1,1,1,0,0,0,1,0.000000,114.10,114.10,17.10,0.172143,0.278149,20.85,0,100-499,BAJO,1
USR-000343,Estados Unidos,-98,5,1987.70,2026-06-15,REM-42-0003680,FID-2026-003680,Estados Unidos,Espana,USD,EUR,226.57,0.035003,7.93,234.50,0.917431,207.86,BANK_DEPOSIT,DIGITAL_WALLET,PROCESSING,2026-03-09T14:17:53+00:00,BEN-000890,,Socio comercial,0,1,1,1,397.54,865.73,1,0,1,2,14,0,0.57,1,1,1,0,0,0,1,0.400000,397.54,865.73,23.29,0.216357,0.473176,31.70,0,100-499,MEDIO,1
USR-000068,Estados Unidos,190,3,846.59,2025-10-16,REM-42-0003681,FID-2026-003681,Estados Unidos,Mexico,USD,MXN,342.60,0.035166,12.05,354.65,18.181818,6229.09,CASH_PICKUP,BANK_TRANSFER,AVAILABLE,2026-04-24T08:02:04+00:00,BEN-000178,,Conyuge,0,0,0,0,282.20,585.68,0,329,0,0,8,0,1.21,0,0,0,0,0,0,0,0.000000,282.20,585.68,5.70,0.090714,0.258653,12.76,0,100-499,BAJO,1
USR-000083,Estados Unidos,-335,0,0.00,2026-03-18,REM-42-0003682,FID-2026-003682,Estados Unidos,Mexico,USD,MXN,1692.31,0.022021,37.27,1729.58,18.181818,30769.27,WALLET,BANK_TRANSFER,COMPLETED,2025-04-17T02:15:09+00:00,BEN-000217,2025-04-17T10:30:09+00:00,Padre / Madre,0,0,0,0,1692.31,1692.31,1,0,0,0,2,0,1.00,0,0,1,1,0,1,0,0.000000,1692.31,1692.31,25.93,0.235214,0.356403,29.33,0,1000-2499,BAJO,1
USR-000602,Estados Unidos,115,2,676.18,2026-03-26,REM-42-0003683,FID-2026-003683,Estados Unidos,Guatemala,USD,GTQ,127.79,0.023881,3.05,130.84,7.800008,996.76,WALLET,DEBIT_CARD,AVAILABLE,2026-07-19T17:09:08+00:00,BEN-001536,,Hijo / Hija,0,0,0,0,338.09,466.00,0,471,0,0,17,1,0.38,0,0,0,0,1,0,0,0.000000,338.09,466.00,23.82,0.220143,0.363842,28.22,1,100-499,BAJO,1
USR-000509,Estados Unidos,79,4,809.22,2026-03-03,REM-42-0003684,FID-2026-003684,Estados Unidos,Espana,USD,EUR,581.63,0.032699,19.02,600.65,0.917431,533.61,WALLET,DIGITAL_WALLET,COMPLETED,2026-05-21T13:26:59+00:00,BEN-001316,2026-05-21T21:42:59+00:00,Socio comercial,1,1,1,1,202.31,229.83,0,319,1,0,13,0,2.87,1,1,0,0,0,0,1,0.000000,202.31,229.83,17.64,0.176000,0.311412,22.37,0,500-999,BAJO,1
USR-000627,Estados Unidos,-5,6,1854.69,2025-05-16,REM-42-0003685,FID-2026-003685,Estados Unidos,Canada,USD,CAD,157.00,0.023506,3.69,160.69,1.351351,212.16,WALLET,DIGITAL_WALLET,COMPLETED,2025-05-11T14:09:07+00:00,BEN-001605,2025-05-12T01:15:07+00:00,Hermano / Hermana,0,1,1,1,309.12,812.98,1,0,1,0,14,1,0.51,1,1,1,0,1,0,1,0.000000,309.12,812.98,20.17,0.194071,0.455260,29.04,0,100-499,BAJO,1
USR-000163,Guatemala,257,4,1673.69,2025-11-01,REM-42-0003686,FID-2026-003686,Guatemala,Canada,GTQ,CAD,364.72,0.035755,13.04,377.76,0.173250,63.19,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2026-07-16T03:26:46+00:00,BEN-000425,2026-07-16T14:56:46+00:00,Padre / Madre,0,0,0,0,418.42,1317.00,0,303,0,0,3,0,0.87,0,0,0,1,0,0,0,0.000000,418.42,1317.00,19.41,0.188643,0.384540,26.08,0,100-499,BAJO,1
USR-000240,Estados Unidos,-19,4,1286.73,2025-12-05,REM-42-0003687,FID-2026-003687,Estados Unidos,Espana,USD,EUR,243.24,0.030142,7.33,250.57,0.917431,223.16,TRANSFER,DIGITAL_WALLET,COMPLETED,2025-11-16T09:40:18+00:00,BEN-000625,2025-11-16T15:27:18+00:00,Padre / Madre,0,3,3,3,321.68,557.74,1,0,1,1,9,1,0.76,3,3,1,0,1,0,1,0.250000,321.68,557.74,31.05,0.271786,0.428553,35.18,0,100-499,MEDIO,1
USR-001200,Mexico,-375,3,860.50,2026-06-04,REM-42-0003688,FID-2026-003688,Mexico,Canada,MXN,CAD,62.96,0.027389,1.72,64.68,0.074324,4.68,BANK_DEPOSIT,DIGITAL_WALLET,COMPLETED,2025-05-25T16:40:26+00:00,BEN-003027,2025-05-25T17:14:26+00:00,Conyuge,0,1,1,1,286.83,505.13,1,0,1,1,16,1,0.22,1,1,1,0,1,0,1,0.333333,286.83,505.13,13.94,0.149571,0.234863,17.28,0,0-99,BAJO,1
USR-000200,Mexico,-370,2,706.82,2026-05-17,REM-42-0003689,FID-2026-003689,Mexico,Canada,MXN,CAD,453.44,0.021049,9.54,462.98,0.074324,33.70,WALLET,BANK_TRANSFER,COMPLETED,2025-05-12T17:47:45+00:00,BEN-000519,2025-05-13T01:32:45+00:00,Hijo / Hija,0,2,2,2,353.41,420.45,1,0,2,0,17,0,1.28,2,2,1,0,0,0,2,0.000000,353.41,420.45,20.71,0.197929,0.286300,23.48,0,100-499,BAJO,1
USR-000029,Espana,-270,2,779.99,2026-03-31,REM-42-0003690,FID-2026-003690,Espana,Estados Unidos,EUR,USD,744.41,0.029725,22.13,766.54,1.090000,811.41,BANK_DEPOSIT,DEBIT_CARD,COMPLETED,2025-07-04T19:24:22+00:00,BEN-000067,2025-07-05T05:28:22+00:00,Padre / Madre,1,1,1,1,390.00,585.13,1,0,1,0,19,0,1.91,1,1,1,0,0,0,1,0.000000,390.00,585.13,14.92,0.156571,0.220511,17.42,0,500-999,BAJO,1
USR-001192,Guatemala,296,3,1352.08,2025-07-22,REM-42-0003691,FID-2026-003691,Guatemala,Mexico,GTQ,MXN,126.03,0.023519,2.96,128.99,2.331000,293.78,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2026-05-14T18:42:33+00:00,BEN-003012,2026-05-14T18:58:33+00:00,Padre / Madre,0,2,1,1,450.69,603.18,0,240,1,1,18,0,0.28,2,1,0,0,0,0,1,0.333333,450.69,603.18,15.35,0.159643,0.398494,23.92,0,100-499,BAJO,1
USR-001034,Estados Unidos,373,3,1561.80,2025-06-13,REM-42-0003692,FID-2026-003692,Estados Unidos,Espana,USD,EUR,496.72,0.028092,13.95,510.67,0.917431,455.71,BANK_DEPOSIT,BANK_TRANSFER,COMPLETED,2026-06-21T15:30:08+00:00,BEN-002621,2026-06-21T18:37:08+00:00,Conyuge,0,0,0,0,520.60,1040.28,0,243,0,0,15,1,0.95,0,0,0,0,1,0,0,0.000000,520.60,1040.28,12.85,0.141786,0.224516,16.21,0,100-499,BAJO,1
USR-000796,Mexico,113,3,1314.93,2026-02-19,REM-42-0003693,FID-2026-003693,Mexico,Guatemala,MXN,GTQ,137.87,0.029640,4.09,141.96,0.429000,59.15,WALLET,BANK_TRANSFER,COMPLETED,2026-06-12T14:18:37+00:00,BEN-002024,2026-06-12T23:29:37+00:00,Hijo / Hija,0,2,1,1,438.31,883.15,0,391,1,1,14,0,0.31,2,1,0,0,0,0,1,0.333333,438.31,883.15,4.17,0.079786,0.153449,8.08,0,100-499,BAJO,1
USR-001120,Guatemala,20,2,1196.08,2025-06-15,REM-42-0003694,FID-2026-003694,Guatemala,Estados Unidos,GTQ,USD,191.20,0.035613,6.81,198.01,0.128205,24.51,WALLET,BANK_TRANSFER,COMPLETED,2025-07-05T19:17:01+00:00,BEN-002843,2025-07-06T04:20:01+00:00,Amigo / Amiga,0,1,1,1,598.04,662.27,1,0,1,0,19,1,0.32,1,1,1,0,1,0,1,0.000000,598.04,662.27,18.93,0.185214,0.473849,28.89,0,100-499,BAJO,1
USR-000296,Canada,297,2,609.35,2025-06-03,REM-42-0003695,FID-2026-003695,Canada,Espana,CAD,EUR,73.12,0.026384,1.93,75.05,0.678899,49.64,BANK_DEPOSIT,DEBIT_CARD,AVAILABLE,2026-03-27T16:10:28+00:00,BEN-000770,,Hermano / Hermana,1,0,0,0,304.68,541.82,0,10,0,0,16,0,0.24,0,0,0,0,0,0,0,0.000000,304.68,541.82,11.76,0.134000,0.121983,11.91,0,0-99,BAJO,1
USR-000474,Canada,207,5,1507.92,2025-04-06,REM-42-0003696,FID-2026-003696,Canada,Estados Unidos,CAD,USD,257.98,0.021902,5.65,263.63,0.740000,190.91,TRANSFER,DEBIT_CARD,COMPLETED,2025-10-30T21:10:37+00:00,BEN-001223,2025-10-31T03:39:37+00:00,Amigo / Amiga,0,4,2,2,301.58,436.79,0,130,1,0,21,0,0.86,4,2,0,0,0,0,1,0.000000,301.58,436.79,17.01,0.171500,0.311651,21.96,0,100-499,BAJO,1
USR-000308,Estados Unidos,126,2,501.73,2025-07-15,REM-42-0003697,FID-2026-003697,Estados Unidos,Canada,USD,CAD,273.67,0.029516,8.08,281.75,1.351351,369.82,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-11-18T04:57:41+00:00,BEN-000805,2025-11-18T14:06:41+00:00,Padre / Madre,0,2,2,2,250.87,416.93,0,197,1,0,4,0,1.09,2,2,0,1,0,0,1,0.000000,250.87,416.93,21.81,0.205786,0.352216,26.50,0,100-499,BAJO,1
USR-000837,Mexico,322,5,2571.30,2025-05-31,REM-42-0003698,FID-2026-003698,Mexico,Estados Unidos,MXN,USD,121.78,0.023280,2.84,124.62,0.055000,6.70,BANK_DEPOSIT,BANK_TRANSFER,AVAILABLE,2026-04-18T08:44:29+00:00,BEN-002124,,Hijo / Hija,0,1,1,1,514.26,1078.02,0,370,1,0,8,1,0.24,1,1,0,0,1,0,1,0.000000,514.26,1078.02,15.42,0.160143,0.468572,26.42,0,100-499,BAJO,1
USR-000080,Estados Unidos,27,3,1056.28,2025-07-11,REM-42-0003699,FID-2026-003699,Estados Unidos,Guatemala,USD,GTQ,596.39,0.035480,21.16,617.55,7.800008,4651.85,TRANSFER,DIGITAL_WALLET,COMPLETED,2025-08-07T08:15:21+00:00,BEN-000207,2025-08-07T18:59:21+00:00,Conyuge,0,3,1,1,352.09,406.95,1,0,1,0,8,0,1.69,3,1,1,0,0,0,1,0.000000,352.09,406.95,25.49,0.232071,0.272889,26.12,0,500-999,BAJO,1
USR-000627,Estados Unidos,320,7,2011.69,2025-05-16,REM-42-0003700,FID-2026-003700,Estados Unidos,Canada,USD,CAD,895.48,0.023450,21.00,916.48,1.351351,1210.11,TRANSFER,DEBIT_CARD,COMPLETED,2026-04-01T03:27:58+00:00,BEN-001605,2026-04-01T04:44:58+00:00,Hermano / Hermana,0,0,0,0,287.38,812.98,1,0,1,0,3,0,3.12,0,0,1,1,0,0,1,0.000000,287.38,812.98,30.02,0.264429,0.379304,32.79,0,500-999,MEDIO,1
USR-000606,Guatemala,188,2,684.47,2025-12-31,REM-42-0003701,FID-2026-003701,Guatemala,Mexico,GTQ,MXN,246.91,0.028256,6.98,253.89,2.331000,575.55,TRANSFER,BANK_TRANSFER,AVAILABLE,2026-07-07T21:47:10+00:00,BEN-001545,,Padre / Madre,0,0,0,0,342.24,531.66,0,345,0,0,21,0,0.72,0,0,0,0,0,0,0,0.000000,342.24,531.66,6.93,0.099500,0.252925,13.36,0,100-499,BAJO,1
USR-000993,Guatemala,363,3,1598.29,2025-08-22,REM-42-0003702,FID-2026-003702,Guatemala,Canada,GTQ,CAD,208.93,0.027097,5.66,214.59,0.173250,36.20,WALLET,DEBIT_CARD,COMPLETED,2026-08-20T14:00:27+00:00,BEN-002509,2026-08-20T18:13:27+00:00,Conyuge,0,0,0,0,532.76,1098.58,0,502,0,2,14,0,0.39,0,0,0,0,0,1,0,0.666667,532.76,1098.58,19.73,0.190929,0.437725,28.14,0,100-499,BAJO,1
USR-000179,Guatemala,-102,3,1013.98,2025-11-13,REM-42-0003703,FID-2026-003703,Guatemala,Mexico,GTQ,MXN,291.06,0.020886,6.08,297.14,2.331000,678.46,WALLET,DIGITAL_WALLET,AVAILABLE,2025-08-03T10:08:01+00:00,BEN-000467,,Amigo / Amiga,1,2,2,2,337.99,448.67,1,0,1,1,10,1,0.86,2,2,1,0,1,0,1,0.333333,337.99,448.67,17.39,0.174214,0.220828,19.03,0,100-499,BAJO,1
USR-001169,Espana,-72,5,1460.39,2025-08-24,REM-42-0003704,FID-2026-003704,Espana,Mexico,EUR,MXN,542.50,0.035598,19.31,561.81,19.818182,10751.36,WALLET,BANK_TRANSFER,COMPLETED,2025-06-13T15:47:58+00:00,BEN-002951,2025-06-13T18:38:58+00:00,Hermano / Hermana,1,4,4,4,292.08,483.65,1,0,1,0,15,0,1.86,4,4,1,0,0,0,1,0.000000,292.08,483.65,23.05,0.214643,0.496748,32.37,0,500-999,MEDIO,1
USR-000587,Guatemala,123,3,1578.53,2026-01-30,REM-42-0003705,FID-2026-003705,Guatemala,Espana,GTQ,EUR,194.15,0.033400,6.48,200.63,0.117619,22.84,TRANSFER,DEBIT_CARD,COMPLETED,2026-06-02T05:02:35+00:00,BEN-001503,2026-06-02T11:40:35+00:00,Padre / Madre,0,3,1,1,526.18,725.92,0,155,2,0,5,0,0.37,3,1,0,1,0,0,2,0.000000,526.18,725.92,24.33,0.223786,0.284338,25.77,0,100-499,BAJO,1
USR-001164,Guatemala,-32,4,779.85,2025-12-29,REM-42-0003706,FID-2026-003706,Guatemala,Canada,GTQ,CAD,216.31,0.019505,4.22,220.53,0.173250,37.48,TRANSFER,DEBIT_CARD,PROCESSING,2025-11-27T18:46:54+00:00,BEN-002944,,Hermano / Hermana,0,2,1,1,194.96,470.01,1,0,1,0,18,0,1.11,2,1,1,0,0,0,1,0.000000,194.96,470.01,22.88,0.213429,0.221069,22.61,0,100-499,BAJO,1
USR-000365,Mexico,233,4,762.78,2025-08-14,REM-42-0003707,FID-2026-003707,Mexico,Canada,MXN,CAD,200.24,0.021889,4.38,204.62,0.074324,14.88,TRANSFER,DEBIT_CARD,COMPLETED,2026-04-04T08:09:04+00:00,BEN-000945,2026-04-04T19:51:04+00:00,Padre / Madre,0,0,0,0,190.70,508.23,0,50,0,0,8,1,1.05,0,0,0,0,1,0,0,0.000000,190.70,508.23,12.10,0.136429,0.375329,21.00,0,100-499,BAJO,1
USR-001034,Estados Unidos,246,4,2058.52,2025-06-13,REM-42-0003708,FID-2026-003708,Estados Unidos,Mexico,USD,MXN,117.11,0.029720,3.48,120.59,18.181818,2129.27,CASH_PICKUP,DIGITAL_WALLET,AVAILABLE,2026-02-14T04:43:41+00:00,BEN-002623,,Amigo / Amiga,0,1,1,1,514.63,1040.28,0,319,1,0,4,1,0.23,1,1,0,1,1,0,1,0.000000,514.63,1040.28,19.23,0.187357,0.497978,29.93,0,100-499,BAJO,1
USR-000016,Guatemala,-160,3,1102.86,2026-06-22,REM-42-0003709,FID-2026-003709,Guatemala,Canada,GTQ,CAD,252.80,0.029623,7.49,260.29,0.173250,43.80,TRANSFER,BANK_TRANSFER,AVAILABLE,2026-01-13T18:42:08+00:00,BEN-000033,,Amigo / Amiga,1,2,1,1,367.62,531.60,0,81,1,0,18,0,0.69,2,1,0,0,0,1,1,0.000000,367.62,531.60,18.45,0.181786,0.367866,24.87,0,100-499,BAJO,1
USR-000359,Estados Unidos,-313,3,923.87,2026-04-13,REM-42-0003710,FID-2026-003710,Estados Unidos,Mexico,USD,MXN,520.45,0.020294,10.56,531.01,18.181818,9462.73,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-06-04T19:27:47+00:00,BEN-000928,2025-06-05T01:33:47+00:00,Conyuge,0,3,3,3,307.96,442.11,1,0,1,0,19,0,1.69,3,3,1,0,0,0,1,0.000000,307.96,442.11,32.95,0.285357,0.581769,41.78,0,500-999,MEDIO,1
USR-000922,Mexico,-42,2,865.02,2026-05-20,REM-42-0003711,FID-2026-003711,Mexico,Guatemala,MXN,GTQ,110.40,0.024158,2.67,113.07,0.429000,47.36,WALLET,BANK_TRANSFER,COMPLETED,2026-04-08T04:25:25+00:00,BEN-002325,2026-04-08T08:50:25+00:00,Socio comercial,0,1,1,1,432.51,805.11,0,377,1,0,4,0,0.26,1,1,0,1,0,1,1,0.000000,432.51,805.11,20.08,0.193429,0.277003,22.75,0,100-499,BAJO,1
USR-000262,Canada,-54,1,154.25,2025-11-30,REM-42-0003712,FID-2026-003712,Canada,Estados Unidos,CAD,USD,305.22,0.019428,5.93,311.15,0.740000,225.86,WALLET,DEBIT_CARD,COMPLETED,2025-10-07T18:20:42+00:00,BEN-000687,2025-10-07T18:33:42+00:00,Hermano / Hermana,0,1,1,1,154.25,154.25,0,165,1,0,18,0,1.98,1,1,0,0,0,0,1,0.000000,154.25,154.25,26.29,0.237786,0.418971,31.75,1,100-499,MEDIO,1
USR-000607,Guatemala,54,1,98.67,2025-10-26,REM-42-0003713,FID-2026-003713,Guatemala,Canada,GTQ,CAD,155.24,0.027020,4.19,159.43,0.173250,26.90,BANK_DEPOSIT,BANK_TRANSFER,COMPLETED,2025-12-19T21:10:21+00:00,BEN-001548,2025-12-20T06:58:21+00:00,Hijo / Hija,0,0,0,0,98.67,98.67,0,270,1,0,21,0,1.57,0,0,0,0,0,0,1,0.000000,98.67,98.67,4.33,0.080929,0.115954,6.87,0,100-499,BAJO,1
USR-000983,Canada,170,3,732.43,2025-11-26,REM-42-0003714,FID-2026-003714,Canada,Guatemala,CAD,GTQ,772.62,0.026093,20.16,792.78,5.772006,4459.57,TRANSFER,BANK_TRANSFER,AVAILABLE,2026-05-15T13:29:38+00:00,BEN-002486,,Socio comercial,0,2,2,2,244.14,312.76,0,318,1,0,13,0,3.16,2,2,0,0,0,1,1,0.000000,244.14,312.76,24.48,0.224857,0.528910,34.42,0,500-999,MEDIO,1
USR-000205,Guatemala,187,7,2320.46,2025-07-03,REM-42-0003715,FID-2026-003715,Guatemala,Canada,GTQ,CAD,229.10,0.021606,4.95,234.05,0.173250,39.69,CASH_PICKUP,DIGITAL_WALLET,PROCESSING,2026-01-06T01:03:43+00:00,BEN-000533,,Hijo / Hija,1,2,2,2,331.49,927.32,0,214,2,0,1,0,0.69,2,2,0,1,0,0,2,0.000000,331.49,927.32,10.54,0.125286,0.376003,20.01,0,100-499,BAJO,1
USR-000705,Estados Unidos,122,5,1509.48,2025-08-14,REM-42-0003716,FID-2026-003716,Estados Unidos,Canada,USD,CAD,481.03,0.033244,15.99,497.02,1.351351,650.04,TRANSFER,BANK_TRANSFER,COMPLETED,2025-12-14T01:35:53+00:00,BEN-001794,2025-12-14T06:11:53+00:00,Socio comercial,0,2,2,2,301.90,815.67,0,36,2,0,1,1,1.59,2,2,0,1,1,0,2,0.000000,301.90,815.67,16.51,0.167929,0.451182,26.52,0,100-499,BAJO,1
USR-001066,Mexico,54,2,336.07,2026-03-19,REM-42-0003717,FID-2026-003717,Mexico,Espana,MXN,EUR,210.51,0.024206,5.10,215.61,0.050459,10.62,WALLET,DIGITAL_WALLET,COMPLETED,2026-05-12T18:15:35+00:00,BEN-002710,2026-05-13T01:33:35+00:00,Socio comercial,0,1,1,1,168.04,234.98,0,425,1,1,18,0,1.25,1,1,0,0,0,0,1,0.500000,168.04,234.98,4.41,0.081500,0.270926,12.35,0,100-499,BAJO,1
USR-000898,Estados Unidos,-385,3,511.85,2026-05-02,REM-42-0003718,FID-2026-003718,Estados Unidos,Mexico,USD,MXN,895.35,0.020310,18.18,913.53,18.181818,16279.09,BANK_DEPOSIT,BANK_TRANSFER,COMPLETED,2025-04-12T16:00:16+00:00,BEN-002268,2025-04-12T17:36:16+00:00,Amigo / Amiga,0,1,1,1,170.62,306.45,1,0,1,0,16,1,5.25,1,1,1,0,1,0,1,0.000000,170.62,306.45,21.90,0.206429,0.279676,24.02,0,500-999,BAJO,1
USR-000749,Estados Unidos,21,2,411.98,2026-01-01,REM-42-0003719,FID-2026-003719,Estados Unidos,Espana,USD,EUR,264.09,0.024138,6.37,270.46,0.917431,242.28,TRANSFER,DEBIT_CARD,COMPLETED,2026-01-22T18:07:47+00:00,BEN-001911,2026-01-22T19:55:47+00:00,Conyuge,0,2,1,1,205.99,226.96,1,0,1,0,18,0,1.28,2,1,1,0,0,0,1,0.000000,205.99,226.96,20.83,0.198786,0.399951,27.54,0,100-499,BAJO,1
USR-000304,Estados Unidos,-431,4,1342.96,2026-05-25,REM-42-0003720,FID-2026-003720,Estados Unidos,Guatemala,USD,GTQ,187.01,0.023971,4.48,191.49,7.800008,1458.68,CASH_PICKUP,DEBIT_CARD,COMPLETED,2025-03-20T12:31:25+00:00,BEN-000791,2025-03-20T14:20:25+00:00,Amigo / Amiga,0,4,4,4,335.74,559.28,1,0,2,0,12,0,0.56,4,4,1,0,0,0,2,0.000000,335.74,559.28,20.49,0.196357,0.210659,20.69,0,100-499,BAJO,1
USR-000934,Estados Unidos,-228,2,641.25,2026-03-26,REM-42-0003721,FID-2026-003721,Estados Unidos,Guatemala,USD,GTQ,280.16,0.018050,5.06,285.22,7.800008,2185.25,CASH_PICKUP,BANK_TRANSFER,COMPLETED,2025-08-10T04:12:43+00:00,BEN-002363,2025-08-10T10:06:43+00:00,Padre / Madre,0,2,1,1,320.63,370.29,1,0,2,0,4,1,0.87,2,1,1,1,1,0,2,0.000000,320.63,370.29,22.75,0.212500,0.498738,32.24,0,100-499,MEDIO,1
USR-000707,Estados Unidos,-299,3,458.80,2026-04-04,REM-42-0003722,FID-2026-003722,Estados Unidos,Guatemala,USD,GTQ,183.61,0.035264,6.47,190.08,7.800008,1432.16,TRANSFER,DEBIT_CARD,AVAILABLE,2025-06-09T23:28:10+00:00,BEN-001801,,Hijo / Hija,1,1,1,1,152.93,283.04,1,0,1,1,23,0,1.20,1,1,1,0,0,0,1,0.333333,152.93,283.04,16.03,0.164500,0.292772,20.67,0,100-499,BAJO,1
USR-000064,Espana,-16,1,366.03,2026-06-28,REM-42-0003723,FID-2026-003723,Espana,Estados Unidos,EUR,USD,92.56,0.019922,1.84,94.40,1.090000,100.89,TRANSFER,DIGITAL_WALLET,AVAILABLE,2026-06-12T03:31:09+00:00,BEN-000171,,Hijo / Hija,0,1,1,1,366.03,366.03,0,274,1,0,3,0,0.25,1,1,0,1,0,0,1,0.000000,366.03,366.03,20.10,0.193571,0.376935,26.26,0,0-99,BAJO,1
